gene_name,cell_type,is_tf,source,category
ARNT2,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
PSD3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
NCS1,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
TNFRSF19,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
BRSK2,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
FOXQ1,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
LEF1,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
KCNIP3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
NAV2,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
SH3PXD2B,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
SRRM3,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
CADM4,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
KAZN,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
MAPK8IP1,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
NGEF,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
APP,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
ARHGAP39,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
GPC1,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
TBC1D16,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
TMEM132A,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
NR2F1,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
HSPA12A,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
DZIP1,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
MTCL1,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
SALL1,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
ALCAM,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
SLC19A1,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
SLC38A3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
FOXL2,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
MEIS3,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
EPN2,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
TNFRSF21,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
MEGF8,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
NLGN2,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
FAM43B,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
GPR37,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
KIAA1549L,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
FMNL2,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
ADGRB2,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
TYRO3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
PPARD,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
SEMA3B,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
SLC4A3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
ZNRF3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
ZIC3,endothelial_cells_(blood_brain_barrier),True,panglao,endothelial
PCDHGC3,endothelial_cells_(blood_brain_barrier),False,panglao,endothelial
LOX,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
LGALS12,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RETN,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
AQP1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
MNDA,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
APOA1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CEACAM1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
UCP2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD300A,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
MCEMP1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
S100A9,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FCN1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
S100A8,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CSF3R,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
NCF4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CSF2RB,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SIGLEC5,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FPR2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FPR1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD300LF,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD36,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
MPP1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
MYO1F,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CLEC12A,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
LILRA1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DOK2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
NKG7,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
VNN2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
BIN2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GMFG,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD244,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD55,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DPEP2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
BTK,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GAPT,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CR1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SLC25A37,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GYPC,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CLC,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RGS18,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
S100A12,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ADGRG3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CEACAM4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CEACAM3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
MS4A3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ADGRE3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FCGR3B,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FCER1A,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CXCR2P1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RNASE2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
P2RX1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD44,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CXCR1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
KIT,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
MYL4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GRAP2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
IL18RAP,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
KLRF1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ARG1,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
THRB,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
ITGA4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CLEC1B,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FBXO7,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
NR1I3,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
CA1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CFP,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RASGRP4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
C11ORF21,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
LILRA2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SLFN14,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GFI1B,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
CR1L,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
EPB42,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TUBB1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TSPAN32,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
NFE2,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
HBG1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HBG2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TREML2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ICAM3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ACRBP,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GATA1,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
GAB3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TAL1,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
GYPB,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GYPA,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HBD,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SPTA1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HBM,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
OR2W3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
KLF1,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
BPGM,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
EPOR,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RHAG,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HEMGN,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ALAS2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SLC4A1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
LYL1,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
AHSP,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RSAD2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DEFA3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DEFA4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DEFA1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SLC25A39,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HMBS,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TMCC2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PF4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TRIM10,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
EPB41,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TSPAN33,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
LY6G6F,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PROK2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
SNCA,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
UROS,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PPBP,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
KEL,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PAN3,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CCNA2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TREML1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PADI4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
VAMP5,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HTATSF1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
EDRF1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
EPB41L2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
UBB,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
UROD,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
KCNN4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ERMAP,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
C19ORF38,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
NCOA4,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ASNS,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HBA1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HBA2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
GP9,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
TSPO2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FECH,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HBB,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
ALAD,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PNPO,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DEFA1B,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RBM38,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
AHSG,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PKLR,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
COX6B2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
FOSB,erythroid-like_and_erythroid_precursor_cells,True,panglao,hematopoietic
IFIT1B,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CD47,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
PFAS,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
HEXA,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
THBS1,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RHD,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
CXCR2,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
DCAF12,erythroid-like_and_erythroid_precursor_cells,False,panglao,hematopoietic
RARRES2,fibroblasts,False,panglao,fibroblast
CELA1,fibroblasts,False,panglao,fibroblast
LUM,fibroblasts,False,panglao,fibroblast
PRRX1,fibroblasts,True,panglao,fibroblast
SCARA5,fibroblasts,False,panglao,fibroblast
COL1A1,fibroblasts,False,panglao,fibroblast
COL5A2,fibroblasts,False,panglao,fibroblast
COL5A1,fibroblasts,False,panglao,fibroblast
FNDC1,fibroblasts,False,panglao,fibroblast
COL12A1,fibroblasts,False,panglao,fibroblast
COL6A1,fibroblasts,False,panglao,fibroblast
LOX,fibroblasts,False,panglao,fibroblast
FBN1,fibroblasts,False,panglao,fibroblast
DPT,fibroblasts,False,panglao,fibroblast
TWIST2,fibroblasts,True,panglao,fibroblast
ISLR,fibroblasts,False,panglao,fibroblast
PCDH18,fibroblasts,False,panglao,fibroblast
EFEMP1,fibroblasts,False,panglao,fibroblast
SERPINH1,fibroblasts,False,panglao,fibroblast
SVEP1,fibroblasts,False,panglao,fibroblast
MMP2,fibroblasts,False,panglao,fibroblast
MMP3,fibroblasts,False,panglao,fibroblast
LAMB1,fibroblasts,False,panglao,fibroblast
COL3A1,fibroblasts,False,panglao,fibroblast
COL14A1,fibroblasts,False,panglao,fibroblast
LAMC1,fibroblasts,False,panglao,fibroblast
LMOD1,fibroblasts,False,panglao,fibroblast
TIMP3,fibroblasts,False,panglao,fibroblast
EN1,fibroblasts,True,panglao,fibroblast
TBX18,fibroblasts,True,panglao,fibroblast
COL4A1,fibroblasts,False,panglao,fibroblast
COL4A2,fibroblasts,False,panglao,fibroblast
FKBP10,fibroblasts,False,panglao,fibroblast
FSTL1,fibroblasts,False,panglao,fibroblast
EDNRA,fibroblasts,False,panglao,fibroblast
IL1R1,fibroblasts,False,panglao,fibroblast
COL1A2,fibroblasts,False,panglao,fibroblast
MXRA5,fibroblasts,False,panglao,fibroblast
MYL9,fibroblasts,False,panglao,fibroblast
TAGLN,fibroblasts,False,panglao,fibroblast
MRGPRF,fibroblasts,False,panglao,fibroblast
